SRR6960803_NODE_2398_length_3846_cov_39.048536_1	114	1907	-1	00	SRR6960803_NODE_2398_length_3846_cov_39.048536	3846	RdRp_B	601.9
SRR6960803_NODE_2398_length_3846_cov_39.048536_2	1996	2361	-1	00	SRR6960803_NODE_2398_length_3846_cov_39.048536	3846	CP_D	140.6
SRR6960803_NODE_2398_length_3846_cov_39.048536_3	2404	3777	-1	00	SRR6960803_NODE_2398_length_3846_cov_39.048536	3846	MP_B	305.8
SRR6960803_NODE_2476_length_3792_cov_180.473910_1	102	1340	1	00	SRR6960803_NODE_2476_length_3792_cov_180.473910	3792	MP_A	201.6
SRR6960803_NODE_2476_length_3792_cov_180.473910_2	1373	1834	1	00	SRR6960803_NODE_2476_length_3792_cov_180.473910	3792	CP_C	215.5
SRR6960803_NODE_2476_length_3792_cov_180.473910_3	1912	3741	1	00	SRR6960803_NODE_2476_length_3792_cov_180.473910	3792	RdRp_A	436.0
SRR6960803_NODE_2517_length_3763_cov_11.456850_1	37	1755	-1	00	SRR6960803_NODE_2517_length_3763_cov_11.456850	3763	RdRp_A	438.2
SRR6960803_NODE_2517_length_3763_cov_11.456850_2	1933	2397	-1	00	SRR6960803_NODE_2517_length_3763_cov_11.456850	3763	CP_C	230.5
SRR6960803_NODE_2517_length_3763_cov_11.456850_3	2418	3704	-1	00	SRR6960803_NODE_2517_length_3763_cov_11.456850	3763	MP_A	179.0
SRR6960803_NODE_2563_length_3734_cov_15.070400_1	76	1764	-1	00	SRR6960803_NODE_2563_length_3734_cov_15.070400	3734	RdRp_A	529.2
SRR6960803_NODE_2563_length_3734_cov_15.070400_2	1779	2189	-1	00	SRR6960803_NODE_2563_length_3734_cov_15.070400	3734	CP_B	165.5
SRR6960803_NODE_2563_length_3734_cov_15.070400_3	2225	3340	-1	00	SRR6960803_NODE_2563_length_3734_cov_15.070400	3734	MP_A	208.2
SRR6960803_NODE_2573_length_3727_cov_7.635893_1	46	1299	1	00	SRR6960803_NODE_2573_length_3727_cov_7.635893	3727	MP_A	198.0
SRR6960803_NODE_2573_length_3727_cov_7.635893_2	1328	1792	1	00	SRR6960803_NODE_2573_length_3727_cov_7.635893	3727	CP_C	226.3
SRR6960803_NODE_2573_length_3727_cov_7.635893_4	1989	3677	1	00	SRR6960803_NODE_2573_length_3727_cov_7.635893	3727	RdRp_A	417.4
SRR6960803_NODE_2671_length_3660_cov_32.069903_1	264	1388	1	00	SRR6960803_NODE_2671_length_3660_cov_32.069903	3660	MP_A	228.9
SRR6960803_NODE_2671_length_3660_cov_32.069903_2	1441	1842	1	00	SRR6960803_NODE_2671_length_3660_cov_32.069903	3660	CP_B	176.5
SRR6960803_NODE_2671_length_3660_cov_32.069903_3	1859	3529	1	00	SRR6960803_NODE_2671_length_3660_cov_32.069903	3660	RdRp_A	540.6
SRR6960803_NODE_2726_length_3624_cov_8.419445_1	76	1971	-1	00	SRR6960803_NODE_2726_length_3624_cov_8.419445	3624	RdRp_B	602.8
SRR6960803_NODE_2726_length_3624_cov_8.419445_2	2053	2418	-1	00	SRR6960803_NODE_2726_length_3624_cov_8.419445	3624	CP_F	118.4
SRR6960803_NODE_2726_length_3624_cov_8.419445_3	2448	3545	-1	00	SRR6960803_NODE_2726_length_3624_cov_8.419445	3624	MP_B	248.0
SRR6960803_NODE_2908_length_3507_cov_11.463789_1	116	1732	-1	00	SRR6960803_NODE_2908_length_3507_cov_11.463789	3507	RdRp_A	530.4
SRR6960803_NODE_2908_length_3507_cov_11.463789_2	1747	2148	-1	00	SRR6960803_NODE_2908_length_3507_cov_11.463789	3507	CP_B	168.4
SRR6960803_NODE_2908_length_3507_cov_11.463789_3	2163	3275	-1	00	SRR6960803_NODE_2908_length_3507_cov_11.463789	3507	MP_A	231.3
SRR6960803_NODE_3017_length_3441_cov_73.923509_1	211	1278	1	00	SRR6960803_NODE_3017_length_3441_cov_73.923509	3441	MP_A	231.3
SRR6960803_NODE_3017_length_3441_cov_73.923509_2	1306	1698	1	00	SRR6960803_NODE_3017_length_3441_cov_73.923509	3441	CP_B	149.2
SRR6960803_NODE_3017_length_3441_cov_73.923509_3	1753	3378	1	00	SRR6960803_NODE_3017_length_3441_cov_73.923509	3441	RdRp_A	524.2
SRR6960801_NODE_3329_length_3832_cov_19.755891_1	71	1999	-1	00	SRR6960801_NODE_3329_length_3832_cov_19.755891	3832	RdRp_B	642.0
SRR6960801_NODE_3329_length_3832_cov_19.755891_2	2067	2429	-1	00	SRR6960801_NODE_3329_length_3832_cov_19.755891	3832	CP_F	156.1
SRR6960801_NODE_3329_length_3832_cov_19.755891_3	2440	3747	-1	00	SRR6960801_NODE_3329_length_3832_cov_19.755891	3832	MP_B	282.9
SRR6960801_NODE_3500_length_3731_cov_33.138194_1	365	1510	1	00	SRR6960801_NODE_3500_length_3731_cov_33.138194	3731	MP_A	251.1
SRR6960801_NODE_3500_length_3731_cov_33.138194_2	1549	1962	1	00	SRR6960801_NODE_3500_length_3731_cov_33.138194	3731	CP_B	162.2
SRR6960801_NODE_3500_length_3731_cov_33.138194_3	1990	3654	1	00	SRR6960801_NODE_3500_length_3731_cov_33.138194	3731	RdRp_A	501.6
SRR6960801_NODE_3813_length_3560_cov_4.762340_1	1	1776	-1	00	SRR6960801_NODE_3813_length_3560_cov_4.762340	3560	RdRp_A	429.4
SRR6960801_NODE_3813_length_3560_cov_4.762340_2	1866	2249	-1	00	SRR6960801_NODE_3813_length_3560_cov_4.762340	3560	CP_A	84.3
SRR6960801_NODE_3813_length_3560_cov_4.762340_3	2291	3475	-1	00	SRR6960801_NODE_3813_length_3560_cov_4.762340	3560	MP_A	121.5
SRR6960799_NODE_416_length_4677_cov_370.680874_1	41	1798	1	00	SRR6960799_NODE_416_length_4677_cov_370.680874	4677	MP_C	191.9
SRR6960799_NODE_416_length_4677_cov_370.680874_2	1872	2369	1	00	SRR6960799_NODE_416_length_4677_cov_370.680874	4677	CP_E	128.8
SRR6960799_NODE_416_length_4677_cov_370.680874_3	2415	4463	1	00	SRR6960799_NODE_416_length_4677_cov_370.680874	4677	RdRp_B	454.0
SRR6960799_NODE_520_length_4334_cov_16.441225_1	76	2022	-1	00	SRR6960799_NODE_520_length_4334_cov_16.441225	4334	RdRp_B	459.5
SRR6960799_NODE_520_length_4334_cov_16.441225_2	2044	2532	-1	00	SRR6960799_NODE_520_length_4334_cov_16.441225	4334	CP_E	185.5
SRR6960799_NODE_520_length_4334_cov_16.441225_3	2625	4076	-1	00	SRR6960799_NODE_520_length_4334_cov_16.441225	4334	MP_C	421.0
SRR6960799_NODE_566_length_4194_cov_4.776516_1	40	1734	-1	00	SRR6960799_NODE_566_length_4194_cov_4.776516	4194	RdRp_A	495.8
SRR6960799_NODE_566_length_4194_cov_4.776516_2	1771	2181	-1	00	SRR6960799_NODE_566_length_4194_cov_4.776516	4194	CP_A	79.2
SRR6960799_NODE_566_length_4194_cov_4.776516_3	2216	4099	-1	00	SRR6960799_NODE_566_length_4194_cov_4.776516	4194	MP_A	299.1
SRR6960799_NODE_577_length_4161_cov_18.866293_1	25	2004	-1	00	SRR6960799_NODE_577_length_4161_cov_18.866293	4161	RdRp_B	404.7
SRR6960799_NODE_577_length_4161_cov_18.866293_2	2025	2525	-1	00	SRR6960799_NODE_577_length_4161_cov_18.866293	4161	CP_E	195.2
SRR6960799_NODE_577_length_4161_cov_18.866293_3	2559	4112	-1	00	SRR6960799_NODE_577_length_4161_cov_18.866293	4161	MP_C	442.7
SRR6960799_NODE_579_length_4159_cov_22.335039_1	86	1990	-1	00	SRR6960799_NODE_579_length_4159_cov_22.335039	4159	RdRp_A	439.8
SRR6960799_NODE_579_length_4159_cov_22.335039_2	2107	2460	-1	00	SRR6960799_NODE_579_length_4159_cov_22.335039	4159	CP_G	109.3
SRR6960799_NODE_579_length_4159_cov_22.335039_3	2481	3863	-1	00	SRR6960799_NODE_579_length_4159_cov_22.335039	4159	MP_A	143.6
SRR6960799_NODE_582_length_4158_cov_17.305143_1	198	1655	1	00	SRR6960799_NODE_582_length_4158_cov_17.305143	4158	MP_A	205.1
SRR6960799_NODE_582_length_4158_cov_17.305143_2	1684	2145	1	00	SRR6960799_NODE_582_length_4158_cov_17.305143	4158	CP_A	128.2
SRR6960799_NODE_582_length_4158_cov_17.305143_3	2183	4114	1	00	SRR6960799_NODE_582_length_4158_cov_17.305143	4158	RdRp_A	409.8
SRR6960799_NODE_597_length_4118_cov_20.803101_1	177	1961	-1	00	SRR6960799_NODE_597_length_4118_cov_20.803101	4118	RdRp_B	542.6
SRR6960799_NODE_597_length_4118_cov_20.803101_2	2096	2467	-1	00	SRR6960799_NODE_597_length_4118_cov_20.803101	4118	CP_D	86.0
SRR6960799_NODE_597_length_4118_cov_20.803101_3	2510	4042	-1	00	SRR6960799_NODE_597_length_4118_cov_20.803101	4118	MP_B	150.8
SRR6960799_NODE_615_length_4079_cov_3.416750_1	184	1533	1	00	SRR6960799_NODE_615_length_4079_cov_3.416750	4079	MP_B	291.3
SRR6960799_NODE_615_length_4079_cov_3.416750_2	1599	1958	1	00	SRR6960799_NODE_615_length_4079_cov_3.416750	4079	CP_D	151.3
SRR6960799_NODE_615_length_4079_cov_3.416750_4	2141	4078	1	00	SRR6960799_NODE_615_length_4079_cov_3.416750	4079	RdRp_B	643.4
SRR6960799_NODE_620_length_4070_cov_214.635616_1	31	1473	1	00	SRR6960799_NODE_620_length_4070_cov_214.635616	4070	MP_C	415.2
SRR6960799_NODE_620_length_4070_cov_214.635616_2	1514	2014	1	00	SRR6960799_NODE_620_length_4070_cov_214.635616	4070	CP_E	193.7
SRR6960799_NODE_620_length_4070_cov_214.635616_3	2025	3887	1	00	SRR6960799_NODE_620_length_4070_cov_214.635616	4070	RdRp_B	382.7
SRR6960799_NODE_633_length_4049_cov_39.691037_1	86	1480	1	00	SRR6960799_NODE_633_length_4049_cov_39.691037	4049	MP_A	201.4
SRR6960799_NODE_633_length_4049_cov_39.691037_2	1514	1966	1	00	SRR6960799_NODE_633_length_4049_cov_39.691037	4049	CP_A	121.0
SRR6960799_NODE_633_length_4049_cov_39.691037_3	2153	3976	1	00	SRR6960799_NODE_633_length_4049_cov_39.691037	4049	RdRp_A	489.9
SRR6960799_NODE_649_length_4013_cov_12.371652_1	62	1969	-1	00	SRR6960799_NODE_649_length_4013_cov_12.371652	4013	RdRp_A	463.7
SRR6960799_NODE_649_length_4013_cov_12.371652_2	2070	2456	-1	00	SRR6960799_NODE_649_length_4013_cov_12.371652	4013	CP_A	63.9
SRR6960799_NODE_649_length_4013_cov_12.371652_3	2478	3755	-1	00	SRR6960799_NODE_649_length_4013_cov_12.371652	4013	MP_A	168.4
SRR6960799_NODE_650_length_4012_cov_7.899419_1	154	1443	1	00	SRR6960799_NODE_650_length_4012_cov_7.899419	4012	MP_B	310.2
SRR6960799_NODE_650_length_4012_cov_7.899419_2	1499	1858	1	00	SRR6960799_NODE_650_length_4012_cov_7.899419	4012	CP_D	155.2
SRR6960799_NODE_650_length_4012_cov_7.899419_3	2029	3975	1	00	SRR6960799_NODE_650_length_4012_cov_7.899419	4012	RdRp_B	651.2
SRR6960799_NODE_663_length_3990_cov_5.744346_1	70	1473	1	00	SRR6960799_NODE_663_length_3990_cov_5.744346	3990	MP_B	288.4
SRR6960799_NODE_663_length_3990_cov_5.744346_2	1564	1917	1	00	SRR6960799_NODE_663_length_3990_cov_5.744346	3990	CP_D	148.2
SRR6960799_NODE_663_length_3990_cov_5.744346_3	2015	3850	1	00	SRR6960799_NODE_663_length_3990_cov_5.744346	3990	RdRp_B	618.5
SRR6960799_NODE_665_length_3983_cov_86.079939_1	325	1671	1	00	SRR6960799_NODE_665_length_3983_cov_86.079939	3983	MP_A	150.7
SRR6960799_NODE_665_length_3983_cov_86.079939_2	1695	2066	1	00	SRR6960799_NODE_665_length_3983_cov_86.079939	3983	CP_H	119.3
SRR6960799_NODE_665_length_3983_cov_86.079939_3	2108	3895	1	00	SRR6960799_NODE_665_length_3983_cov_86.079939	3983	RdRp_A	461.7
SRR6960799_NODE_689_length_3928_cov_52.021430_1	148	1488	1	00	SRR6960799_NODE_689_length_3928_cov_52.021430	3928	MP_A	231.2
SRR6960799_NODE_689_length_3928_cov_52.021430_2	1539	1991	1	00	SRR6960799_NODE_689_length_3928_cov_52.021430	3928	CP_A	127.9
SRR6960799_NODE_689_length_3928_cov_52.021430_3	2084	3874	1	00	SRR6960799_NODE_689_length_3928_cov_52.021430	3928	RdRp_A	523.2
SRR6960799_NODE_696_length_3912_cov_461.038890_1	106	2055	-1	00	SRR6960799_NODE_696_length_3912_cov_461.038890	3912	RdRp_A	483.9
SRR6960799_NODE_696_length_3912_cov_461.038890_2	2128	2523	-1	00	SRR6960799_NODE_696_length_3912_cov_461.038890	3912	CP_A	55.9
SRR6960799_NODE_696_length_3912_cov_461.038890_3	2551	3771	-1	00	SRR6960799_NODE_696_length_3912_cov_461.038890	3912	MP_A	195.8
SRR6960799_NODE_697_length_3910_cov_6.356939_2	129	1499	1	00	SRR6960799_NODE_697_length_3910_cov_6.356939	3910	MP_A	144.6
SRR6960799_NODE_697_length_3910_cov_6.356939_3	1549	1941	1	00	SRR6960799_NODE_697_length_3910_cov_6.356939	3910	CP_A	48.7
SRR6960799_NODE_697_length_3910_cov_6.356939_4	2044	3882	1	00	SRR6960799_NODE_697_length_3910_cov_6.356939	3910	RdRp_A	509.7
SRR6960799_NODE_720_length_3876_cov_8.574719_1	68	1813	-1	00	SRR6960799_NODE_720_length_3876_cov_8.574719	3876	RdRp_A	489.7
SRR6960799_NODE_720_length_3876_cov_8.574719_2	1832	2242	-1	00	SRR6960799_NODE_720_length_3876_cov_8.574719	3876	CP_B	134.4
SRR6960799_NODE_720_length_3876_cov_8.574719_3	2268	3395	-1	00	SRR6960799_NODE_720_length_3876_cov_8.574719	3876	MP_A	187.4
SRR6960799_NODE_722_length_3873_cov_19.955212_1	53	2155	-1	00	SRR6960799_NODE_722_length_3873_cov_19.955212	3873	RdRp_B	577.9
SRR6960799_NODE_722_length_3873_cov_19.955212_2	2211	2561	-1	00	SRR6960799_NODE_722_length_3873_cov_19.955212	3873	CP_F	88.7
SRR6960799_NODE_722_length_3873_cov_19.955212_3	2613	3770	-1	00	SRR6960799_NODE_722_length_3873_cov_19.955212	3873	MP_B	213.1
SRR6960799_NODE_749_length_3827_cov_5.075292_1	76	1362	1	00	SRR6960799_NODE_749_length_3827_cov_5.075292	3827	MP_B	292.4
SRR6960799_NODE_749_length_3827_cov_5.075292_2	1405	1761	1	00	SRR6960799_NODE_749_length_3827_cov_5.075292	3827	CP_D	120.9
SRR6960799_NODE_749_length_3827_cov_5.075292_3	1956	3761	1	00	SRR6960799_NODE_749_length_3827_cov_5.075292	3827	RdRp_B	649.0
SRR6960799_NODE_751_length_3825_cov_23.071088_1	79	1239	1	00	SRR6960799_NODE_751_length_3825_cov_23.071088	3825	MP_B	254.7
SRR6960799_NODE_751_length_3825_cov_23.071088_2	1267	1629	1	00	SRR6960799_NODE_751_length_3825_cov_23.071088	3825	CP_F	134.9
SRR6960799_NODE_751_length_3825_cov_23.071088_3	1784	3727	1	00	SRR6960799_NODE_751_length_3825_cov_23.071088	3825	RdRp_B	635.0
SRR6960799_NODE_758_length_3819_cov_7.545962_1	81	1289	1	00	SRR6960799_NODE_758_length_3819_cov_7.545962	3819	MP_A	226.5
SRR6960799_NODE_758_length_3819_cov_7.545962_2	1353	1805	1	00	SRR6960799_NODE_758_length_3819_cov_7.545962	3819	CP_A	144.6
SRR6960799_NODE_758_length_3819_cov_7.545962_3	1965	3746	1	00	SRR6960799_NODE_758_length_3819_cov_7.545962	3819	RdRp_A	514.7
SRR6960799_NODE_777_length_3780_cov_5.204832_1	73	1779	-1	00	SRR6960799_NODE_777_length_3780_cov_5.204832	3780	RdRp_A	503.4
SRR6960799_NODE_777_length_3780_cov_5.204832_2	1839	2234	-1	00	SRR6960799_NODE_777_length_3780_cov_5.204832	3780	CP_B	123.5
SRR6960799_NODE_777_length_3780_cov_5.204832_3	2261	3487	-1	00	SRR6960799_NODE_777_length_3780_cov_5.204832	3780	MP_A	186.1
SRR6960799_NODE_778_length_3779_cov_6.191998_1	145	1362	1	00	SRR6960799_NODE_778_length_3779_cov_6.191998	3779	MP_A	190.8
SRR6960799_NODE_778_length_3779_cov_6.191998_2	1480	1887	1	00	SRR6960799_NODE_778_length_3779_cov_6.191998	3779	CP_A	105.0
SRR6960799_NODE_778_length_3779_cov_6.191998_3	1998	3701	1	00	SRR6960799_NODE_778_length_3779_cov_6.191998	3779	RdRp_A	491.1
SRR6960799_NODE_782_length_3777_cov_15.839065_1	23	1720	-1	00	SRR6960799_NODE_782_length_3777_cov_15.839065	3777	RdRp_A	469.5
SRR6960799_NODE_782_length_3777_cov_15.839065_2	1908	2309	-1	00	SRR6960799_NODE_782_length_3777_cov_15.839065	3777	CP_A	122.5
SRR6960799_NODE_782_length_3777_cov_15.839065_3	2322	3629	-1	00	SRR6960799_NODE_782_length_3777_cov_15.839065	3777	MP_A	244.2
SRR6960799_NODE_783_length_3776_cov_5.688525_1	297	1526	1	00	SRR6960799_NODE_783_length_3776_cov_5.688525	3776	MP_A	192.7
SRR6960799_NODE_783_length_3776_cov_5.688525_2	1558	1959	1	00	SRR6960799_NODE_783_length_3776_cov_5.688525	3776	CP_B	141.7
SRR6960799_NODE_783_length_3776_cov_5.688525_3	1979	3691	1	00	SRR6960799_NODE_783_length_3776_cov_5.688525	3776	RdRp_A	491.7
SRR6960799_NODE_813_length_3739_cov_9.918838_1	284	1525	1	00	SRR6960799_NODE_813_length_3739_cov_9.918838	3739	MP_A	253.1
SRR6960799_NODE_813_length_3739_cov_9.918838_2	1528	1929	1	00	SRR6960799_NODE_813_length_3739_cov_9.918838	3739	CP_B	171.3
SRR6960799_NODE_813_length_3739_cov_9.918838_4	2094	3626	1	00	SRR6960799_NODE_813_length_3739_cov_9.918838	3739	RdRp_A	497.2
SRR6960799_NODE_834_length_3716_cov_8.385141_2	371	1489	1	00	SRR6960799_NODE_834_length_3716_cov_8.385141	3716	MP_A	225.1
SRR6960799_NODE_834_length_3716_cov_8.385141_3	1549	1950	1	00	SRR6960799_NODE_834_length_3716_cov_8.385141	3716	CP_B	170.0
SRR6960799_NODE_834_length_3716_cov_8.385141_4	1967	3649	1	00	SRR6960799_NODE_834_length_3716_cov_8.385141	3716	RdRp_A	537.3
SRR6960799_NODE_837_length_3711_cov_36.710339_1	51	2021	-1	00	SRR6960799_NODE_837_length_3711_cov_36.710339	3711	RdRp_B	640.5
SRR6960799_NODE_837_length_3711_cov_36.710339_2	2090	2467	-1	00	SRR6960799_NODE_837_length_3711_cov_36.710339	3711	CP_F	122.8
SRR6960799_NODE_837_length_3711_cov_36.710339_3	2530	3648	-1	00	SRR6960799_NODE_837_length_3711_cov_36.710339	3711	MP_B	205.3
SRR6960799_NODE_842_length_3706_cov_3.549165_1	40	1764	-1	00	SRR6960799_NODE_842_length_3706_cov_3.549165	3706	RdRp_A	477.3
SRR6960799_NODE_842_length_3706_cov_3.549165_2	1858	2295	-1	00	SRR6960799_NODE_842_length_3706_cov_3.549165	3706	CP_A	123.0
SRR6960799_NODE_842_length_3706_cov_3.549165_3	2354	3592	-1	00	SRR6960799_NODE_842_length_3706_cov_3.549165	3706	MP_A	167.7
SRR6960799_NODE_848_length_3698_cov_9.669503_1	49	1827	-1	00	SRR6960799_NODE_848_length_3698_cov_9.669503	3698	RdRp_A	477.2
SRR6960799_NODE_848_length_3698_cov_9.669503_2	1861	2244	-1	00	SRR6960799_NODE_848_length_3698_cov_9.669503	3698	CP_H	136.6
SRR6960799_NODE_848_length_3698_cov_9.669503_3	2273	3619	-1	00	SRR6960799_NODE_848_length_3698_cov_9.669503	3698	MP_A	172.3
SRR6960799_NODE_849_length_3698_cov_7.531705_1	256	1404	1	00	SRR6960799_NODE_849_length_3698_cov_7.531705	3698	MP_A	200.3
SRR6960799_NODE_849_length_3698_cov_7.531705_2	1417	1818	1	00	SRR6960799_NODE_849_length_3698_cov_7.531705	3698	CP_B	148.1
SRR6960799_NODE_849_length_3698_cov_7.531705_3	1838	3622	1	00	SRR6960799_NODE_849_length_3698_cov_7.531705	3698	RdRp_A	520.8
SRR6960799_NODE_896_length_3625_cov_11.606162_1	76	1983	-1	00	SRR6960799_NODE_896_length_3625_cov_11.606162	3625	RdRp_B	596.5
SRR6960799_NODE_896_length_3625_cov_11.606162_2	2050	2412	-1	00	SRR6960799_NODE_896_length_3625_cov_11.606162	3625	CP_F	156.2
SRR6960799_NODE_896_length_3625_cov_11.606162_3	2436	3569	-1	00	SRR6960799_NODE_896_length_3625_cov_11.606162	3625	MP_B	223.5
SRR6960799_NODE_901_length_3621_cov_11.812956_1	83	1294	1	00	SRR6960799_NODE_901_length_3621_cov_11.812956	3621	MP_B	304.5
SRR6960799_NODE_901_length_3621_cov_11.812956_2	1323	1685	1	00	SRR6960799_NODE_901_length_3621_cov_11.812956	3621	CP_D	154.3
SRR6960799_NODE_901_length_3621_cov_11.812956_3	1762	3582	1	00	SRR6960799_NODE_901_length_3621_cov_11.812956	3621	RdRp_B	612.4
SRR6960799_NODE_927_length_3595_cov_10.841808_1	139	1362	1	00	SRR6960799_NODE_927_length_3595_cov_10.841808	3595	MP_A	200.3
SRR6960799_NODE_927_length_3595_cov_10.841808_2	1363	1776	1	00	SRR6960799_NODE_927_length_3595_cov_10.841808	3595	CP_A	96.6
SRR6960799_NODE_927_length_3595_cov_10.841808_3	1802	3553	1	00	SRR6960799_NODE_927_length_3595_cov_10.841808	3595	RdRp_A	532.0
SRR6960799_NODE_937_length_3587_cov_6.336920_1	191	1342	1	00	SRR6960799_NODE_937_length_3587_cov_6.336920	3587	MP_A	228.8
SRR6960799_NODE_937_length_3587_cov_6.336920_2	1353	1757	1	00	SRR6960799_NODE_937_length_3587_cov_6.336920	3587	CP_B	150.7
SRR6960799_NODE_937_length_3587_cov_6.336920_3	1782	3515	1	00	SRR6960799_NODE_937_length_3587_cov_6.336920	3587	RdRp_A	541.3
SRR6960799_NODE_946_length_3575_cov_5.574716_1	278	1399	1	00	SRR6960799_NODE_946_length_3575_cov_5.574716	3575	MP_A	225.1
SRR6960799_NODE_946_length_3575_cov_5.574716_2	1448	1846	1	00	SRR6960799_NODE_946_length_3575_cov_5.574716	3575	CP_B	150.8
SRR6960799_NODE_946_length_3575_cov_5.574716_3	1872	3536	1	00	SRR6960799_NODE_946_length_3575_cov_5.574716	3575	RdRp_A	524.1
SRR6960799_NODE_952_length_3567_cov_25.525057_1	51	1814	-1	00	SRR6960799_NODE_952_length_3567_cov_25.525057	3567	RdRp_A	511.7
SRR6960799_NODE_952_length_3567_cov_25.525057_2	1937	2329	-1	00	SRR6960799_NODE_952_length_3567_cov_25.525057	3567	CP_B	141.9
SRR6960799_NODE_952_length_3567_cov_25.525057_3	2351	3433	-1	00	SRR6960799_NODE_952_length_3567_cov_25.525057	3567	MP_A	234.6
SRR6960799_NODE_963_length_3560_cov_76.364622_1	180	1352	1	00	SRR6960799_NODE_963_length_3560_cov_76.364622	3560	MP_A	245.6
SRR6960799_NODE_963_length_3560_cov_76.364622_2	1368	1760	1	00	SRR6960799_NODE_963_length_3560_cov_76.364622	3560	CP_B	138.7
SRR6960799_NODE_963_length_3560_cov_76.364622_3	1803	3491	1	00	SRR6960799_NODE_963_length_3560_cov_76.364622	3560	RdRp_A	518.3
SRR6960799_NODE_969_length_3555_cov_12.087429_2	189	1373	1	00	SRR6960799_NODE_969_length_3555_cov_12.087429	3555	MP_A	172.6
SRR6960799_NODE_969_length_3555_cov_12.087429_3	1387	1854	1	00	SRR6960799_NODE_969_length_3555_cov_12.087429	3555	CP_C	229.4
SRR6960799_NODE_969_length_3555_cov_12.087429_4	1895	3481	1	00	SRR6960799_NODE_969_length_3555_cov_12.087429	3555	RdRp_A	416.5
SRR6960799_NODE_985_length_3536_cov_20.851479_2	251	1285	1	00	SRR6960799_NODE_985_length_3536_cov_20.851479	3536	MP_A	173.3
SRR6960799_NODE_985_length_3536_cov_20.851479_3	1310	1705	1	00	SRR6960799_NODE_985_length_3536_cov_20.851479	3536	CP_B	108.7
SRR6960799_NODE_985_length_3536_cov_20.851479_4	1728	3440	1	00	SRR6960799_NODE_985_length_3536_cov_20.851479	3536	RdRp_A	498.8
SRR6960799_NODE_1056_length_3452_cov_11.982632_1	54	1784	-1	00	SRR6960799_NODE_1056_length_3452_cov_11.982632	3452	RdRp_A	449.2
SRR6960799_NODE_1056_length_3452_cov_11.982632_2	1880	2218	-1	00	SRR6960799_NODE_1056_length_3452_cov_11.982632	3452	CP_G	35.2
SRR6960799_NODE_1056_length_3452_cov_11.982632_3	2262	3419	-1	00	SRR6960799_NODE_1056_length_3452_cov_11.982632	3452	MP_A	127.6
SRR6960799_NODE_1091_length_3398_cov_4.024828_1	126	1328	1	00	SRR6960799_NODE_1091_length_3398_cov_4.024828	3398	MP_A	160.8
SRR6960799_NODE_1091_length_3398_cov_4.024828_2	1353	1730	1	00	SRR6960799_NODE_1091_length_3398_cov_4.024828	3398	CP_A	33.4
SRR6960799_NODE_1091_length_3398_cov_4.024828_3	1775	3373	1	00	SRR6960799_NODE_1091_length_3398_cov_4.024828	3398	RdRp_A	495.6
SRR6960799_NODE_1171_length_3294_cov_6.769682_1	115	1113	1	00	SRR6960799_NODE_1171_length_3294_cov_6.769682	3294	MP_A	169.1
SRR6960799_NODE_1171_length_3294_cov_6.769682_2	1140	1553	1	00	SRR6960799_NODE_1171_length_3294_cov_6.769682	3294	CP_B	152.4
SRR6960799_NODE_1171_length_3294_cov_6.769682_3	1565	3235	1	00	SRR6960799_NODE_1171_length_3294_cov_6.769682	3294	RdRp_A	500.5
